primary_key,Codes,livestock,year,quantity
93042,171110710,Goats,2009,- -
93043,171110710,Equidae,1989,23
93044,171110710,Equidae,1999,- -
93045,171110710,Equidae,2009,- -
93046,171110710,Poultry,1989,1117
93047,171110710,Poultry,1999,- -
93048,171110710,Poultry,2009,- -
93049,171110710,Rabbits,1989,160
93050,171110710,Rabbits,1999,- -
93051,171110710,Rabbits,2009,- -
93052,171110711,Cattle,1989,49
93053,171110711,Cattle,1999,- -
93054,171110711,Cattle,2009,- -
93055,171110711,Pigs,1989,39
93056,171110711,Pigs,1999,- -
93057,171110711,Pigs,2009,- -
93058,171110711,Sheep,1989,386
93059,171110711,Sheep,1999,- -
93060,171110711,Sheep,2009,- -
93061,171110711,Goats,1989,6
93062,171110711,Goats,1999,- -
93063,171110711,Goats,2009,- -
93064,171110711,Equidae,1989,6
93065,171110711,Equidae,1999,- -
93066,171110711,Equidae,2009,- -
93067,171110711,Poultry,1989,322
93068,171110711,Poultry,1999,- -
93069,171110711,Poultry,2009,- -
93070,171110711,Rabbits,1989,44
93071,171110711,Rabbits,1999,- -
93072,171110711,Rabbits,2009,- -
93073,171110712,Cattle,1989,- -
93074,171110712,Cattle,1999,- -
93075,171110712,Cattle,2009,- -
93076,171110712,Pigs,1989,- -
93077,171110712,Pigs,1999,- -
93078,171110712,Pigs,2009,- -
93079,171110712,Sheep,1989,- -
93080,171110712,Sheep,1999,- -
93081,171110712,Sheep,2009,- -
93082,171110712,Goats,1989,- -
93083,171110712,Goats,1999,- -
93084,171110712,Goats,2009,- -
93085,171110712,Equidae,1989,- -
93086,171110712,Equidae,1999,- -
93087,171110712,Equidae,2009,- -
93088,171110712,Poultry,1989,- -
93089,171110712,Poultry,1999,- -
93090,171110712,Poultry,2009,- -
93091,171110712,Rabbits,1989,- -
93092,171110712,Rabbits,1999,- -
93093,171110712,Rabbits,2009,- -
93094,171110713,Cattle,1989,- -
93095,171110713,Cattle,1999,- -
93096,171110713,Cattle,2009,- -
93097,171110713,Pigs,1989,- -
93098,171110713,Pigs,1999,- -
93099,171110713,Pigs,2009,- -
93100,171110713,Sheep,1989,138
93101,171110713,Sheep,1999,103
93102,171110713,Sheep,2009,8
93103,171110713,Goats,1989,- -
93104,171110713,Goats,1999,- -
93105,171110713,Goats,2009,- -
93106,171110713,Equidae,1989,- -
93107,171110713,Equidae,1999,- -
93108,171110713,Equidae,2009,- -
93109,171110713,Poultry,1989,- -
93110,171110713,Poultry,1999,- -
93111,171110713,Poultry,2009,- -
93112,171110713,Rabbits,1989,- -
93113,171110713,Rabbits,1999,- -
93114,171110713,Rabbits,2009,- -
93115,171110714,Cattle,1989,860
93116,171110714,Cattle,1999,558
93117,171110714,Cattle,2009,1301
93118,171110714,Pigs,1989,148
93119,171110714,Pigs,1999,- -
93120,171110714,Pigs,2009,7
93121,171110714,Sheep,1989,1417
93122,171110714,Sheep,1999,902
93123,171110714,Sheep,2009,947
93124,171110714,Goats,1989,246
93125,171110714,Goats,1999,- -
93126,171110714,Goats,2009,19
93127,171110714,Equidae,1989,10
93128,171110714,Equidae,1999,7
93129,171110714,Equidae,2009,22
93130,171110714,Poultry,1989,53
93131,171110714,Poultry,1999,150
93132,171110714,Poultry,2009,141
93133,171110714,Rabbits,1989,- -
93134,171110714,Rabbits,1999,- -
93135,171110714,Rabbits,2009,22
93136,171110715,Cattle,1989,- -
93137,171110715,Cattle,1999,- -
93138,171110715,Cattle,2009,2
93139,171110715,Pigs,1989,- -
93140,171110715,Pigs,1999,- -
93141,171110715,Pigs,2009,- -
93142,171110715,Sheep,1989,505
93143,171110715,Sheep,1999,301
93144,171110715,Sheep,2009,33
93145,171110715,Goats,1989,40
93146,171110715,Goats,1999,- -
93147,171110715,Goats,2009,3
93148,171110715,Equidae,1989,- -
93149,171110715,Equidae,1999,- -
93150,171110715,Equidae,2009,- -
93151,171110715,Poultry,1989,- -
93152,171110715,Poultry,1999,- -
93153,171110715,Poultry,2009,66
93154,171110715,Rabbits,1989,- -
93155,171110715,Rabbits,1999,- -
93156,171110715,Rabbits,2009,- -
93157,171110716,Cattle,1989,60
93158,171110716,Cattle,1999,- -
93159,171110716,Cattle,2009,112
93160,171110716,Pigs,1989,- -
93161,171110716,Pigs,1999,- -
93162,171110716,Pigs,2009,10
93163,171110716,Sheep,1989,606
93164,171110716,Sheep,1999,129
93165,171110716,Sheep,2009,148
93166,171110716,Goats,1989,- -
93167,171110716,Goats,1999,- -
93168,171110716,Goats,2009,- -
93169,171110716,Equidae,1989,8
93170,171110716,Equidae,1999,- -
93171,171110716,Equidae,2009,17
93172,171110716,Poultry,1989,353
93173,171110716,Poultry,1999,419
93174,171110716,Poultry,2009,52
93175,171110716,Rabbits,1989,31
93176,171110716,Rabbits,1999,82
93177,171110716,Rabbits,2009,- -
93178,171110717,Cattle,1989,85
93179,171110717,Cattle,1999,- -
93180,171110717,Cattle,2009,- -
93181,171110717,Pigs,1989,- -
93182,171110717,Pigs,1999,- -
93183,171110717,Pigs,2009,- -
93184,171110717,Sheep,1989,331
93185,171110717,Sheep,1999,382
93186,171110717,Sheep,2009,24
93187,171110717,Goats,1989,- -
93188,171110717,Goats,1999,93
93189,171110717,Goats,2009,40
93190,171110717,Equidae,1989,- -
93191,171110717,Equidae,1999,- -
93192,171110717,Equidae,2009,7
93193,171110717,Poultry,1989,- -
93194,171110717,Poultry,1999,245
93195,171110717,Poultry,2009,264
93196,171110717,Rabbits,1989,- -
93197,171110717,Rabbits,1999,- -
93198,171110717,Rabbits,2009,- -
93199,171110718,Cattle,1989,- -
93200,171110718,Cattle,1999,- -
93201,171110718,Cattle,2009,- -
93202,171110718,Pigs,1989,- -
93203,171110718,Pigs,1999,- -
93204,171110718,Pigs,2009,- -
93205,171110718,Sheep,1989,- -
93206,171110718,Sheep,1999,- -
93207,171110718,Sheep,2009,- -
93208,171110718,Goats,1989,- -
93209,171110718,Goats,1999,- -
93210,171110718,Goats,2009,- -
93211,171110718,Equidae,1989,- -
93212,171110718,Equidae,1999,- -
93213,171110718,Equidae,2009,- -
93214,171110718,Poultry,1989,- -
93215,171110718,Poultry,1999,- -
93216,171110718,Poultry,2009,- -
93217,171110718,Rabbits,1989,- -
93218,171110718,Rabbits,1999,- -
93219,171110718,Rabbits,2009,- -
93220,171110719,Cattle,1989,- -
93221,171110719,Cattle,1999,- -
93222,171110719,Cattle,2009,- -
93223,171110719,Pigs,1989,- -
93224,171110719,Pigs,1999,- -
93225,171110719,Pigs,2009,- -
93226,171110719,Sheep,1989,- -
93227,171110719,Sheep,1999,- -
93228,171110719,Sheep,2009,- -
93229,171110719,Goats,1989,- -
93230,171110719,Goats,1999,- -
93231,171110719,Goats,2009,- -
93232,171110719,Equidae,1989,- -
93233,171110719,Equidae,1999,- -
93234,171110719,Equidae,2009,- -
93235,171110719,Poultry,1989,- -
93236,171110719,Poultry,1999,- -
93237,171110719,Poultry,2009,- -
93238,171110719,Rabbits,1989,- -
93239,171110719,Rabbits,1999,- -
93240,171110719,Rabbits,2009,- -
93241,171110720,Cattle,1989,- -
93242,171110720,Cattle,1999,- -
93243,171110720,Cattle,2009,- -
93244,171110720,Pigs,1989,- -
93245,171110720,Pigs,1999,- -
93246,171110720,Pigs,2009,- -
93247,171110720,Sheep,1989,- -
93248,171110720,Sheep,1999,- -
93249,171110720,Sheep,2009,- -
93250,171110720,Goats,1989,- -
93251,171110720,Goats,1999,- -
93252,171110720,Goats,2009,- -
93253,171110720,Equidae,1989,- -
93254,171110720,Equidae,1999,- -
93255,171110720,Equidae,2009,- -
93256,171110720,Poultry,1989,- -
93257,171110720,Poultry,1999,- -
93258,171110720,Poultry,2009,- -
93259,171110720,Rabbits,1989,- -
93260,171110720,Rabbits,1999,- -
93261,171110720,Rabbits,2009,- -
93262,171110721,Cattle,1989,- -
93263,171110721,Cattle,1999,- -
93264,171110721,Cattle,2009,- -
93265,171110721,Pigs,1989,- -
93266,171110721,Pigs,1999,- -
93267,171110721,Pigs,2009,- -
93268,171110721,Sheep,1989,- -
93269,171110721,Sheep,1999,- -
93270,171110721,Sheep,2009,- -
93271,171110721,Goats,1989,- -
93272,171110721,Goats,1999,- -
93273,171110721,Goats,2009,- -
93274,171110721,Equidae,1989,- -
93275,171110721,Equidae,1999,- -
93276,171110721,Equidae,2009,- -
93277,171110721,Poultry,1989,- -
93278,171110721,Poultry,1999,- -
93279,171110721,Poultry,2009,- -
93280,171110721,Rabbits,1989,- -
93281,171110721,Rabbits,1999,- -
93282,171110721,Rabbits,2009,- -
93283,171110722,Cattle,1989,- -
93284,171110722,Cattle,1999,- -
93285,171110722,Cattle,2009,- -
93286,171110722,Pigs,1989,- -
93287,171110722,Pigs,1999,- -
93288,171110722,Pigs,2009,- -
93289,171110722,Sheep,1989,- -
93290,171110722,Sheep,1999,- -
93291,171110722,Sheep,2009,- -
93292,171110722,Goats,1989,- -
93293,171110722,Goats,1999,- -
93294,171110722,Goats,2009,- -
93295,171110722,Equidae,1989,- -
93296,171110722,Equidae,1999,- -
93297,171110722,Equidae,2009,- -
93298,171110722,Poultry,1989,- -
93299,171110722,Poultry,1999,- -
93300,171110722,Poultry,2009,- -
93301,171110722,Rabbits,1989,- -
93302,171110722,Rabbits,1999,- -
93303,171110722,Rabbits,2009,- -
93304,171110723,Cattle,1989,- -
93305,171110723,Cattle,1999,- -
93306,171110723,Cattle,2009,9
93307,171110723,Pigs,1989,- -
93308,171110723,Pigs,1999,- -
93309,171110723,Pigs,2009,- -
93310,171110723,Sheep,1989,- -
93311,171110723,Sheep,1999,- -
93312,171110723,Sheep,2009,- -
93313,171110723,Goats,1989,- -
93314,171110723,Goats,1999,- -
93315,171110723,Goats,2009,3
93316,171110723,Equidae,1989,- -
93317,171110723,Equidae,1999,- -
93318,171110723,Equidae,2009,- -
93319,171110723,Poultry,1989,- -
93320,171110723,Poultry,1999,- -
93321,171110723,Poultry,2009,- -
93322,171110723,Rabbits,1989,- -
93323,171110723,Rabbits,1999,- -
93324,171110723,Rabbits,2009,- -
93325,171110724,Cattle,1989,- -
93326,171110724,Cattle,1999,- -
93327,171110724,Cattle,2009,- -
93328,171110724,Pigs,1989,- -
93329,171110724,Pigs,1999,- -
93330,171110724,Pigs,2009,- -
93331,171110724,Sheep,1989,- -
93332,171110724,Sheep,1999,- -
93333,171110724,Sheep,2009,24
93334,171110724,Goats,1989,- -
93335,171110724,Goats,1999,- -
93336,171110724,Goats,2009,- -
93337,171110724,Equidae,1989,- -
93338,171110724,Equidae,1999,- -
93339,171110724,Equidae,2009,- -
93340,171110724,Poultry,1989,- -
93341,171110724,Poultry,1999,- -
93342,171110724,Poultry,2009,- -
93343,171110724,Rabbits,1989,- -
93344,171110724,Rabbits,1999,- -
93345,171110724,Rabbits,2009,- -
93346,171110725,Cattle,1989,- -
93347,171110725,Cattle,1999,- -
93348,171110725,Cattle,2009,- -
93349,171110725,Pigs,1989,- -
93350,171110725,Pigs,1999,- -
93351,171110725,Pigs,2009,- -
93352,171110725,Sheep,1989,- -
93353,171110725,Sheep,1999,- -
93354,171110725,Sheep,2009,- -
93355,171110725,Goats,1989,- -
93356,171110725,Goats,1999,- -
93357,171110725,Goats,2009,- -
93358,171110725,Equidae,1989,- -
93359,171110725,Equidae,1999,- -
93360,171110725,Equidae,2009,- -
93361,171110725,Poultry,1989,- -
93362,171110725,Poultry,1999,- -
93363,171110725,Poultry,2009,- -
93364,171110725,Rabbits,1989,- -
93365,171110725,Rabbits,1999,- -
93366,171110725,Rabbits,2009,- -
93367,171110726,Cattle,1989,- -
93368,171110726,Cattle,1999,- -
93369,171110726,Cattle,2009,- -
93370,171110726,Pigs,1989,- -
93371,171110726,Pigs,1999,- -
93372,171110726,Pigs,2009,- -
93373,171110726,Sheep,1989,- -
93374,171110726,Sheep,1999,- -
93375,171110726,Sheep,2009,- -
93376,171110726,Goats,1989,- -
93377,171110726,Goats,1999,- -
93378,171110726,Goats,2009,- -
93379,171110726,Equidae,1989,- -
93380,171110726,Equidae,1999,- -
93381,171110726,Equidae,2009,- -
93382,171110726,Poultry,1989,- -
93383,171110726,Poultry,1999,- -
93384,171110726,Poultry,2009,- -
93385,171110726,Rabbits,1989,- -
93386,171110726,Rabbits,1999,- -
93387,171110726,Rabbits,2009,- -
93388,171110727,Cattle,1989,- -
93389,171110727,Cattle,1999,- -
93390,171110727,Cattle,2009,- -
93391,171110727,Pigs,1989,- -
93392,171110727,Pigs,1999,- -
93393,171110727,Pigs,2009,- -
93394,171110727,Sheep,1989,- -
93395,171110727,Sheep,1999,- -
93396,171110727,Sheep,2009,- -
93397,171110727,Goats,1989,- -
93398,171110727,Goats,1999,- -
93399,171110727,Goats,2009,- -
93400,171110727,Equidae,1989,- -
93401,171110727,Equidae,1999,- -
93402,171110727,Equidae,2009,- -
93403,171110727,Poultry,1989,- -
93404,171110727,Poultry,1999,- -
93405,171110727,Poultry,2009,- -
93406,171110727,Rabbits,1989,- -
93407,171110727,Rabbits,1999,- -
93408,171110727,Rabbits,2009,- -
93409,171110728,Cattle,1989,- -
93410,171110728,Cattle,1999,- -
93411,171110728,Cattle,2009,- -
93412,171110728,Pigs,1989,- -
93413,171110728,Pigs,1999,- -
93414,171110728,Pigs,2009,- -
93415,171110728,Sheep,1989,- -
93416,171110728,Sheep,1999,- -
93417,171110728,Sheep,2009,- -
93418,171110728,Goats,1989,- -
93419,171110728,Goats,1999,- -
93420,171110728,Goats,2009,- -
93421,171110728,Equidae,1989,- -
93422,171110728,Equidae,1999,- -
93423,171110728,Equidae,2009,- -
93424,171110728,Poultry,1989,- -
93425,171110728,Poultry,1999,- -
93426,171110728,Poultry,2009,- -
93427,171110728,Rabbits,1989,- -
93428,171110728,Rabbits,1999,- -
93429,171110728,Rabbits,2009,- -
93430,171110729,Cattle,1989,- -
93431,171110729,Cattle,1999,- -
93432,171110729,Cattle,2009,- -
93433,171110729,Pigs,1989,- -
93434,171110729,Pigs,1999,- -
93435,171110729,Pigs,2009,- -
93436,171110729,Sheep,1989,- -
93437,171110729,Sheep,1999,- -
93438,171110729,Sheep,2009,- -
93439,171110729,Goats,1989,- -
93440,171110729,Goats,1999,- -
93441,171110729,Goats,2009,- -
93442,171110729,Equidae,1989,- -
93443,171110729,Equidae,1999,- -
93444,171110729,Equidae,2009,- -
93445,171110729,Poultry,1989,- -
93446,171110729,Poultry,1999,- -
93447,171110729,Poultry,2009,- -
93448,171110729,Rabbits,1989,- -
93449,171110729,Rabbits,1999,- -
93450,171110729,Rabbits,2009,- -
93451,171110730,Cattle,1989,- -
93452,171110730,Cattle,1999,- -
93453,171110730,Cattle,2009,- -
93454,171110730,Pigs,1989,- -
93455,171110730,Pigs,1999,- -
93456,171110730,Pigs,2009,- -
93457,171110730,Sheep,1989,- -
93458,171110730,Sheep,1999,- -
93459,171110730,Sheep,2009,- -
93460,171110730,Goats,1989,- -
93461,171110730,Goats,1999,- -
93462,171110730,Goats,2009,- -
93463,171110730,Equidae,1989,- -
93464,171110730,Equidae,1999,- -
93465,171110730,Equidae,2009,- -
93466,171110730,Poultry,1989,- -
93467,171110730,Poultry,1999,- -
93468,171110730,Poultry,2009,- -
93469,171110730,Rabbits,1989,- -
93470,171110730,Rabbits,1999,- -
93471,171110730,Rabbits,2009,- -
93472,171110731,Cattle,1989,- -
93473,171110731,Cattle,1999,- -
93474,171110731,Cattle,2009,- -
93475,171110731,Pigs,1989,- -
93476,171110731,Pigs,1999,- -
93477,171110731,Pigs,2009,- -
93478,171110731,Sheep,1989,- -
93479,171110731,Sheep,1999,- -
93480,171110731,Sheep,2009,- -
93481,171110731,Goats,1989,- -
93482,171110731,Goats,1999,- -
93483,171110731,Goats,2009,- -
93484,171110731,Equidae,1989,- -
93485,171110731,Equidae,1999,- -
93486,171110731,Equidae,2009,- -
93487,171110731,Poultry,1989,- -
93488,171110731,Poultry,1999,- -
93489,171110731,Poultry,2009,- -
93490,171110731,Rabbits,1989,- -
93491,171110731,Rabbits,1999,- -
93492,171110731,Rabbits,2009,- -
93493,1711109,Cattle,1989,13343
93494,1711109,Cattle,1999,10900
93495,1711109,Cattle,2009,8806
93496,1711109,Pigs,1989,40250
93497,1711109,Pigs,1999,34188
93498,1711109,Pigs,2009,6614
93499,1711109,Sheep,1989,15287
93500,1711109,Sheep,1999,11316
93501,1711109,Sheep,2009,8210
93502,1711109,Goats,1989,1734
93503,1711109,Goats,1999,383
93504,1711109,Goats,2009,1227
93505,1711109,Equidae,1989,812
93506,1711109,Equidae,1999,518
93507,1711109,Equidae,2009,242
93508,1711109,Poultry,1989,851204
93509,1711109,Poultry,1999,930163
93510,1711109,Poultry,2009,727313
93511,1711109,Rabbits,1989,6350
93512,1711109,Rabbits,1999,8856
93513,1711109,Rabbits,2009,3756
93514,171110901,Cattle,1989,373
93515,171110901,Cattle,1999,336
93516,171110901,Cattle,2009,663
93517,171110901,Pigs,1989,3193
93518,171110901,Pigs,1999,1856
93519,171110901,Pigs,2009,106
93520,171110901,Sheep,1989,439
93521,171110901,Sheep,1999,648
93522,171110901,Sheep,2009,134
93523,171110901,Goats,1989,- -
93524,171110901,Goats,1999,- -
93525,171110901,Goats,2009,15
93526,171110901,Equidae,1989,26
93527,171110901,Equidae,1999,17
93528,171110901,Equidae,2009,20
93529,171110901,Poultry,1989,8380
93530,171110901,Poultry,1999,1368
93531,171110901,Poultry,2009,155
93532,171110901,Rabbits,1989,327
93533,171110901,Rabbits,1999,348
93534,171110901,Rabbits,2009,21
93535,171110902,Cattle,1989,62
93536,171110902,Cattle,1999,- -
93537,171110902,Cattle,2009,2
93538,171110902,Pigs,1989,56
93539,171110902,Pigs,1999,38
93540,171110902,Pigs,2009,15
93541,171110902,Sheep,1989,43
93542,171110902,Sheep,1999,19
93543,171110902,Sheep,2009,126
93544,171110902,Goats,1989,- -
93545,171110902,Goats,1999,- -
93546,171110902,Goats,2009,- -
93547,171110902,Equidae,1989,3
93548,171110902,Equidae,1999,- -
93549,171110902,Equidae,2009,1
93550,171110902,Poultry,1989,1025
93551,171110902,Poultry,1999,769
93552,171110902,Poultry,2009,1274
93553,171110902,Rabbits,1989,111
93554,171110902,Rabbits,1999,175
93555,171110902,Rabbits,2009,148
93556,171110903,Cattle,1989,190
93557,171110903,Cattle,1999,56
93558,171110903,Cattle,2009,18
93559,171110903,Pigs,1989,150
93560,171110903,Pigs,1999,20
93561,171110903,Pigs,2009,27
93562,171110903,Sheep,1989,124
93563,171110903,Sheep,1999,55
93564,171110903,Sheep,2009,145
93565,171110903,Goats,1989,- -
93566,171110903,Goats,1999,- -
93567,171110903,Goats,2009,88
93568,171110903,Equidae,1989,14
93569,171110903,Equidae,1999,- -
93570,171110903,Equidae,2009,- -
93571,171110903,Poultry,1989,712
93572,171110903,Poultry,1999,461
93573,171110903,Poultry,2009,899
93574,171110903,Rabbits,1989,143
93575,171110903,Rabbits,1999,174
93576,171110903,Rabbits,2009,244
93577,171110904,Cattle,1989,1258
93578,171110904,Cattle,1999,1294
93579,171110904,Cattle,2009,992
93580,171110904,Pigs,1989,2848
93581,171110904,Pigs,1999,1566
93582,171110904,Pigs,2009,1181
93583,171110904,Sheep,1989,885
93584,171110904,Sheep,1999,268
93585,171110904,Sheep,2009,141
93586,171110904,Goats,1989,38
93587,171110904,Goats,1999,- -
93588,171110904,Goats,2009,258
93589,171110904,Equidae,1989,76
93590,171110904,Equidae,1999,8
93591,171110904,Equidae,2009,18
93592,171110904,Poultry,1989,237037
93593,171110904,Poultry,1999,265360
93594,171110904,Poultry,2009,282602
93595,171110904,Rabbits,1989,1240
93596,171110904,Rabbits,1999,586
93597,171110904,Rabbits,2009,510
93598,171110905,Cattle,1989,1549
93599,171110905,Cattle,1999,1334
93600,171110905,Cattle,2009,831
93601,171110905,Pigs,1989,973
93602,171110905,Pigs,1999,330
93603,171110905,Pigs,2009,17
93604,171110905,Sheep,1989,2270
93605,171110905,Sheep,1999,2096
93606,171110905,Sheep,2009,1263
93607,171110905,Goats,1989,268
93608,171110905,Goats,1999,34
93609,171110905,Goats,2009,78
93610,171110905,Equidae,1989,97
93611,171110905,Equidae,1999,82
93612,171110905,Equidae,2009,26
93613,171110905,Poultry,1989,1257
93614,171110905,Poultry,1999,1972
93615,171110905,Poultry,2009,517
93616,171110905,Rabbits,1989,342
93617,171110905,Rabbits,1999,891
93618,171110905,Rabbits,2009,74
93619,171110906,Cattle,1989,497
93620,171110906,Cattle,1999,- -
93621,171110906,Cattle,2009,83
93622,171110906,Pigs,1989,1505
93623,171110906,Pigs,1999,29
93624,171110906,Pigs,2009,12
93625,171110906,Sheep,1989,295
93626,171110906,Sheep,1999,77
93627,171110906,Sheep,2009,25
93628,171110906,Goats,1989,- -
93629,171110906,Goats,1999,- -
93630,171110906,Goats,2009,- -
93631,171110906,Equidae,1989,27
93632,171110906,Equidae,1999,14
93633,171110906,Equidae,2009,12
93634,171110906,Poultry,1989,1281
93635,171110906,Poultry,1999,150693
93636,171110906,Poultry,2009,10758
93637,171110906,Rabbits,1989,140
93638,171110906,Rabbits,1999,280
93639,171110906,Rabbits,2009,61
93640,171110907,Cattle,1989,323
93641,171110907,Cattle,1999,273
93642,171110907,Cattle,2009,228
93643,171110907,Pigs,1989,172
93644,171110907,Pigs,1999,9
93645,171110907,Pigs,2009,14
93646,171110907,Sheep,1989,271
93647,171110907,Sheep,1999,272
93648,171110907,Sheep,2009,229
93649,171110907,Goats,1989,176
93650,171110907,Goats,1999,7
93651,171110907,Goats,2009,49
93652,171110907,Equidae,1989,13
93653,171110907,Equidae,1999,17
93654,171110907,Equidae,2009,4
93655,171110907,Poultry,1989,806
93656,171110907,Poultry,1999,433
93657,171110907,Poultry,2009,96
93658,171110907,Rabbits,1989,192
93659,171110907,Rabbits,1999,234
93660,171110907,Rabbits,2009,93
93661,171110908,Cattle,1989,966
93662,171110908,Cattle,1999,445
93663,171110908,Cattle,2009,140
93664,171110908,Pigs,1989,128
93665,171110908,Pigs,1999,31
93666,171110908,Pigs,2009,13
93667,171110908,Sheep,1989,335
93668,171110908,Sheep,1999,270
93669,171110908,Sheep,2009,118
93670,171110908,Goats,1989,17
93671,171110908,Goats,1999,- -
93672,171110908,Goats,2009,11
93673,171110908,Equidae,1989,23
93674,171110908,Equidae,1999,7
93675,171110908,Equidae,2009,4
93676,171110908,Poultry,1989,1446
